Model,N_estimators,Learning_rate,Score,R2_Score,CVS,MSE,MAE,RMSE
<class 'xgboost.sklearn.XGBRegressor'>,28,1.0,0.6506402447845223,0.6986575575162008,0.7226740613543633,5.9060644829053395,1.5642132042308106,2.4302395937243184
<class 'xgboost.sklearn.XGBRegressor'>,29,0.1,0.6890122378568877,0.7458765460979712,0.715032462112909,5.731995066489144,1.472670397993417,2.3941585299409778
<class 'xgboost.sklearn.XGBRegressor'>,29,0.2,0.7104746826834134,0.7171563750667115,0.683974264372033,4.833817540069624,1.6775895687499722,2.1985944464747527
<class 'xgboost.sklearn.XGBRegressor'>,29,0.3,0.5992794736231544,0.6495381177414881,0.665186082507168,6.416187025699652,1.5170646744078826,2.533019349649673
<class 'xgboost.sklearn.XGBRegressor'>,29,0.4,0.655874976186644,0.662688218093417,0.6674527122017218,6.666322087059772,1.6694650389648904,2.5819221690554057
<class 'xgboost.sklearn.XGBRegressor'>,29,0.5,0.7380847543029607,0.7151144499587856,0.694640429584773,5.418959751871257,1.5714029471294648,2.3278659222281806
<class 'xgboost.sklearn.XGBRegressor'>,29,0.6,0.7054865091468763,0.7165764741146254,0.6953176604990468,5.3911498118598615,1.5656312911782837,2.321884969558109
<class 'xgboost.sklearn.XGBRegressor'>,29,0.7,0.6385160716509495,0.741946961952441,0.7103371593079082,4.908564252646442,1.483731788578578,2.2155279850740865
<class 'xgboost.sklearn.XGBRegressor'>,29,0.8,0.7448061796844256,0.6173042770045609,0.6182207349316517,7.27945913657445,1.8806411119493587,2.6980472821235826
<class 'xgboost.sklearn.XGBRegressor'>,29,0.9,0.6671191654333763,0.720942824057162,0.7333165942428815,5.308095144475827,1.5375604009137775,2.303930368842736
<class 'xgboost.sklearn.XGBRegressor'>,29,1.0,0.7477488074727514,0.5844593307145501,0.5676206333668307,7.9598583693283365,1.9232631770207163,2.821322095991228
<class 'xgboost.sklearn.XGBRegressor'>,30,0.1,0.7352026696358208,0.7447152754113768,0.5637339535236624,7.904220350234436,1.4777099202501496,2.8114445308834455
<class 'xgboost.sklearn.XGBRegressor'>,30,0.2,0.7486980597375489,0.742957038704904,0.7352452564424378,4.855906688188132,1.9341361710976186,2.203612190969212
<class 'xgboost.sklearn.XGBRegressor'>,30,0.3,0.6004079505208262,0.5815343287956309,0.6167872875149973,4.8893510448613995,1.4681597714100092,2.211187700052033
<class 'xgboost.sklearn.XGBRegressor'>,30,0.4,0.7435831570205831,0.6166742624530082,0.7225693158708697,7.291442978848879,1.884180622566824,2.700267205083393
<class 'xgboost.sklearn.XGBRegressor'>,30,0.5,0.7459240394109747,0.7199549363820752,0.7103894062371413,5.326886282004179,1.5405265079295887,2.3080048271189075
<class 'xgboost.sklearn.XGBRegressor'>,30,0.6,0.7458030577505814,0.617542769576452,0.6186127654076834,7.274922642364719,1.8813179004431158,2.6972064515651595
<class 'xgboost.sklearn.XGBRegressor'>,30,0.7,0.7054343768812295,0.6825180392395059,0.6939658906758646,5.438322364114676,1.5745450143240953,2.3320210899806795
<class 'xgboost.sklearn.XGBRegressor'>,30,0.8,0.7273585056304952,0.7140965187151929,0.7105864057978957,6.038993438092573,1.6834584871368534,2.457436354840665
<class 'xgboost.sklearn.XGBRegressor'>,30,0.9,0.6927315389899067,0.720436935647339,0.6656549767374217,5.317717917309943,1.5406023321631928,2.3060177617073863
<class 'xgboost.sklearn.XGBRegressor'>,30,1.0,0.7346552638758987,0.6776211330777737,0.6350276860606623,6.132140097848668,1.646201298751083,2.476315831603204
<class 'xgboost.sklearn.XGBRegressor'>,31,0.1,0.6625489612547801,0.7044294801054605,0.5690053296186424,7.8732361412867125,1.5596580856984488,2.8059287484337005
<class 'xgboost.sklearn.XGBRegressor'>,31,0.2,0.6885611136953332,0.7477351695245829,0.6659229907640697,6.596018596925827,1.9177733728417077,2.568271519315243
<class 'xgboost.sklearn.XGBRegressor'>,31,0.3,0.6958319745902173,0.5860882325357191,0.6832176498660683,5.622204253309642,1.7965069071079631,2.3711187767190496
<class 'xgboost.sklearn.XGBRegressor'>,31,0.4,0.6955019404230439,0.7469856643976186,0.7325064816976545,4.798463674135614,1.4551456294965925,2.1905395851560443
<class 'xgboost.sklearn.XGBRegressor'>,31,0.5,0.7322707449883954,0.6532341127984194,0.7319040190287248,4.812720410274927,1.4605980030187864,2.193791332436822
<class 'xgboost.sklearn.XGBRegressor'>,31,0.6,0.7458886935584961,0.7366584427207161,0.7272800435030305,5.009159993144928,1.4872481207174912,2.2381152770009254
<class 'xgboost.sklearn.XGBRegressor'>,31,0.7,0.7011579771821193,0.7024439628227563,0.722205399899931,4.832134023431073,1.474779070346628,2.1982115511094635
<class 'xgboost.sklearn.XGBRegressor'>,31,0.8,0.7321348952925675,0.7459650519340612,0.6936037652854913,5.659971834852692,1.5608303725605002,2.3790695313194803
<class 'xgboost.sklearn.XGBRegressor'>,31,0.9,0.7358032171409473,0.689868408714467,0.6822250259058802,5.899178146160657,1.6613857008795125,2.428822378470821
<class 'xgboost.sklearn.XGBRegressor'>,31,1.0,0.7057084743337112,0.7439200774676917,0.6785109350879733,4.871032571726192,1.4654661777196638,2.2070415881279155
<class 'xgboost.sklearn.XGBRegressor'>,32,0.1,0.7029078799802084,0.7460419504075322,0.7222362003925268,4.830671296617939,1.4745080136452484,2.1978788175461217
<class 'xgboost.sklearn.XGBRegressor'>,32,0.2,0.7458371251943239,0.746249909860951,0.7358079498818368,7.897600719766796,1.9231933214548929,2.810267019300265
<class 'xgboost.sklearn.XGBRegressor'>,32,0.3,0.706423334096769,0.742693924322465,0.5659258941377875,4.894355883640936,1.4736405703591604,2.212319118852643
<class 'xgboost.sklearn.XGBRegressor'>,32,0.4,0.6617748452843928,0.58480733792501,0.722653824267562,4.826715589113874,1.4680711483419935,2.1969787411611144
<class 'xgboost.sklearn.XGBRegressor'>,32,0.5,0.7462103360552819,0.71475739187119,0.7342742310517425,5.439588015122258,1.4524901090600262,2.3322924377363696
<class 'xgboost.sklearn.XGBRegressor'>,32,0.6,0.6955051858411558,0.7218369901085424,0.7350240846014641,5.79781396800169,1.573074081502996,2.4078650227954412
<class 'xgboost.sklearn.XGBRegressor'>,32,0.7,0.6360905655970281,0.7534128691343372,0.7138615258983386,4.690465126424004,1.5355286489258473,2.16574816782192
<class 'xgboost.sklearn.XGBRegressor'>,32,0.8,0.7440322441217646,0.7140299809108974,0.6999740701517416,5.914120066791504,1.5742734057101677,2.4318963931038478
<class 'xgboost.sklearn.XGBRegressor'>,32,0.9,0.7060929761115331,0.6951973262505902,0.711045860081533,5.425751543892581,1.5764913677850134,2.329324267656305
<class 'xgboost.sklearn.XGBRegressor'>,32,1.0,0.7380090264348184,0.7169734311180278,0.6943219746854503,5.2910867358597375,1.5150514592013002,2.3002362347941
<class 'xgboost.sklearn.XGBRegressor'>,33,0.1,0.7309184480085251,0.689082882068671,0.6781149797759487,5.383599081314385,1.4579326154092358,2.320258408305934
<class 'xgboost.sklearn.XGBRegressor'>,33,0.2,0.7063196139721064,0.7395060068198812,0.7339330687952264,4.711710241293522,1.662005192586778,2.1706474244550913
<class 'xgboost.sklearn.XGBRegressor'>,33,0.3,0.6376808831078885,0.6832446921328269,0.6663581433986533,4.95499496005702,1.4868184665864244,2.225981796883573
<class 'xgboost.sklearn.XGBRegressor'>,33,0.4,0.6658225541505207,0.752295970963392,0.7339853994640642,5.919192479417357,1.6635426592039428,2.432939062002449
<class 'xgboost.sklearn.XGBRegressor'>,33,0.5,0.7459438735326993,0.6888162151940087,0.7010057583909622,6.025171386458443,1.6838396168942702,2.454622452936183
<class 'xgboost.sklearn.XGBRegressor'>,33,0.6,0.7075111227618804,0.6973235921777796,0.6943134147152552,7.285955863165339,1.8843987666276192,2.6992509818772574
<class 'xgboost.sklearn.XGBRegressor'>,33,0.7,0.7271070130847657,0.6163170075762878,0.6167704754183438,5.44513536597395,1.5746404608585542,2.333481383249918
<class 'xgboost.sklearn.XGBRegressor'>,33,0.8,0.7458527143849625,0.6169627310966634,0.6778456321718711,5.7573691315417586,1.576598819202096,2.3994518398046165
<class 'xgboost.sklearn.XGBRegressor'>,33,0.9,0.7378115031354859,0.7137383455840045,0.7274614824539446,7.298238514100938,1.8861224632167661,2.701525219963889
<class 'xgboost.sklearn.XGBRegressor'>,33,1.0,0.7057957804282459,0.7361555024443268,0.6169406888823378,5.018726687963091,1.488712464679667,2.2402514787324863
<class 'xgboost.sklearn.XGBRegressor'>,34,0.1,0.7459065025540351,0.7472052248279726,0.732144244988773,4.808544034410938,1.4572348033149112,2.19283926324091
<class 'xgboost.sklearn.XGBRegressor'>,34,0.2,0.6997017372665928,0.6948148447549152,0.7351135351574619,5.805089352206325,1.5767938617830106,2.4093753033112804
<class 'xgboost.sklearn.XGBRegressor'>,34,0.3,0.7384754034334262,0.6699868027487124,0.7005824418494411,6.277356760398556,1.629693804322818,2.5054653780083562
<class 'xgboost.sklearn.XGBRegressor'>,34,0.4,0.665527666697268,0.7428108858333541,0.7219779051361478,4.875185679423935,1.4653015325173706,2.2079822642910734
<class 'xgboost.sklearn.XGBRegressor'>,34,0.5,0.6912059942899682,0.743701740291365,0.6875537805655845,4.892131096459085,1.4674947560785265,2.211816243827476
<class 'xgboost.sklearn.XGBRegressor'>,34,0.6,0.6613761614351631,0.7453198127972547,0.7359191424153335,4.844407460648862,1.4766062297883005,2.201001467661678
<class 'xgboost.sklearn.XGBRegressor'>,34,0.7,0.599548591344253,0.6903934092130051,0.7016280782766189,5.79687080688173,1.6578914611353768,2.4076691647487056
<class 'xgboost.sklearn.XGBRegressor'>,34,0.8,0.6648848305879966,0.6952469101166348,0.6674005735156565,5.889191832109702,1.5766554154149242,2.426765714301589
<class 'xgboost.sklearn.XGBRegressor'>,34,0.9,0.7076570598125486,0.6403578202378407,0.6793383324388637,6.032291009937576,1.7930551419209064,2.4560722729467015
<class 'xgboost.sklearn.XGBRegressor'>,34,1.0,0.6934324085894821,0.6544062409385022,0.6363554782593454,6.5737229234028085,1.6849583059584312,2.563927246121233
<class 'xgboost.sklearn.XGBRegressor'>,35,0.1,0.7484696273308522,0.7407734900197069,0.7233562711640543,6.84094541448116,1.4985216875665373,2.61552010401013
<class 'xgboost.sklearn.XGBRegressor'>,35,0.2,0.642638492297757,0.688631942652913,0.6672630266908287,5.922697625548592,1.6672704315340448,2.433659307616535
<class 'xgboost.sklearn.XGBRegressor'>,35,0.3,0.6827245031062903,0.696672350227803,0.6370492449390953,4.930885487165064,1.5696870172294592,2.2205597238455588
<class 'xgboost.sklearn.XGBRegressor'>,35,0.4,0.7379445012549883,0.745412797052472,0.6772172696286352,5.769756751465417,1.6820949039397266,2.4020317965142377
<class 'xgboost.sklearn.XGBRegressor'>,35,0.5,0.7484427469131713,0.7235298011321527,0.6809729214506801,6.558031675710485,1.791146052837307,2.5608654153841206
<class 'xgboost.sklearn.XGBRegressor'>,35,0.6,0.6901065277601355,0.6828703992899545,0.7331690967726519,4.842638757615284,1.4793770942935829,2.20059963592092
<class 'xgboost.sklearn.XGBRegressor'>,35,0.7,0.7301604804628405,0.6552311612062929,0.7210399420759097,5.258886875940058,1.5118171980307888,2.2932263028188165
<class 'xgboost.sklearn.XGBRegressor'>,35,0.8,0.7088279401331692,0.7201303362406092,0.7100149542959542,5.323549907892743,1.540525224909759,2.3072819307342445
<class 'xgboost.sklearn.XGBRegressor'>,35,0.9,0.7463638282199233,0.6829566827961207,0.6667396217448264,6.030649765419918,1.6844522413848606,2.4557381304650376
<class 'xgboost.sklearn.XGBRegressor'>,35,1.0,0.7455511271682931,0.7450463195181738,0.6352317530906708,6.602432161301386,1.477784637612269,2.569519830883075
<class 'xgboost.sklearn.XGBRegressor'>,36,0.1,0.7359315355526778,0.652896938894475,0.720887543608457,4.849609721948295,1.795683726302081,2.202182944704707
<class 'xgboost.sklearn.XGBRegressor'>,36,0.2,0.6654070492937578,0.6699980006929283,0.7215482001158747,5.368641450309921,1.6578495780834963,2.3170328979774806
<class 'xgboost.sklearn.XGBRegressor'>,36,0.3,0.7262566810149939,0.713820870303886,0.7223998890972401,6.277143758338602,1.5746463847921937,2.5054228701635584
<class 'xgboost.sklearn.XGBRegressor'>,36,0.4,0.6374534082450181,0.7177597836895797,0.6687225117431852,5.443565619331808,1.5195776492542998,2.333145006066234
<class 'xgboost.sklearn.XGBRegressor'>,36,0.5,0.6993288396325879,0.7192410103963716,0.6938540450986657,5.3404662483513095,1.5175979712318883,2.3109448821534686
<class 'xgboost.sklearn.XGBRegressor'>,36,0.6,0.6988551169826215,0.7536443352458884,0.677773277684573,6.5967213416434625,1.795409342148011,2.5684083284484696
<class 'xgboost.sklearn.XGBRegressor'>,36,0.7,0.648429500008258,0.688206668996096,0.7344700738883632,7.927163391222339,1.4508507329964548,2.81552186836159
<class 'xgboost.sklearn.XGBRegressor'>,36,0.8,0.6364042878544492,0.7156341520610369,0.6358709307336431,5.930786982237585,1.666237315811463,2.4353207144517097
<class 'xgboost.sklearn.XGBRegressor'>,36,0.9,0.5996123033258596,0.6531971681033877,0.565615046748626,4.686062286258065,1.5210640416995933,2.1647314582317283
<class 'xgboost.sklearn.XGBRegressor'>,36,1.0,0.7350668562607224,0.5832531691723464,0.7234494723118157,5.4090742214375265,1.927645158959713,2.3257416497619694
<class 'xgboost.sklearn.XGBRegressor'>,37,0.1,0.6947284943306247,0.6895351516277174,0.7343561795342628,4.840291907933402,1.4788537017448438,2.200066341711859
<class 'xgboost.sklearn.XGBRegressor'>,37,0.2,0.7467918663568107,0.6832739475553207,0.70045907011529,5.905517206670607,1.6602678094738936,2.430126993938919
<class 'xgboost.sklearn.XGBRegressor'>,37,0.3,0.7474110865510559,0.6919244342536133,0.6653085762823931,6.024614903488372,1.6816355295418788,2.4545090962325586
<class 'xgboost.sklearn.XGBRegressor'>,37,0.4,0.6581796102822264,0.745536175633067,0.6781630188173647,5.860069389525436,1.5881177417610186,2.420758019613988
<class 'xgboost.sklearn.XGBRegressor'>,37,0.5,0.5991409952230358,0.7534414995810756,0.7214328252710323,4.689920531450583,1.4515527977966656,2.165622435109727
<class 'xgboost.sklearn.XGBRegressor'>,37,0.6,0.7101933936287601,0.6829696382983086,0.6168154862457622,6.030403331913863,1.6840568756631213,2.455687954914847
<class 'xgboost.sklearn.XGBRegressor'>,37,0.7,0.7452986535851472,0.616391558294914,0.6650870593595709,7.2968204451829095,1.8884187211652155,2.701262750119453
<class 'xgboost.sklearn.XGBRegressor'>,37,0.8,0.7352878637823899,0.6161286720887769,0.6159836818368957,7.301820943699503,1.8878489178325528,2.7021881769594622
<class 'xgboost.sklearn.XGBRegressor'>,37,0.9,0.7292575382809424,0.6539305436740548,0.6343059542528066,6.582771414383634,1.7971595246306482,2.565691215712373
<class 'xgboost.sklearn.XGBRegressor'>,37,1.0,0.7461647178119899,0.7202695104932998,0.709671067397466,5.3209026003205695,1.5407245288491573,2.30670817406983
<class 'xgboost.sklearn.XGBRegressor'>,38,0.1,0.6942924947625875,0.7466242650076207,0.5625081961259404,4.819594780521036,1.4599828891516635,2.195357551862802
<class 'xgboost.sklearn.XGBRegressor'>,38,0.2,0.7452693743806982,0.7539685257602315,0.735170482445024,7.959083781876854,1.9325985940069397,2.821184818808731
<class 'xgboost.sklearn.XGBRegressor'>,38,0.3,0.6343633553875163,0.7143259682614385,0.7324270771758232,5.368493903735195,1.5118192681218316,2.3170010582076124
<class 'xgboost.sklearn.XGBRegressor'>,38,0.4,0.747245277822635,0.7177675405080508,0.7349111226609167,4.6798956858499015,1.4472262152995556,2.163306655527575
<class 'xgboost.sklearn.XGBRegressor'>,38,0.5,0.7256762432625607,0.5815750504068395,0.715349545587682,5.433957882111255,1.5741659199991418,2.3310851297434967
<class 'xgboost.sklearn.XGBRegressor'>,38,0.6,0.7267009114022115,0.7543676488992592,0.732393195685654,4.672303752085205,1.4463033219963781,2.161551237441575
<class 'xgboost.sklearn.XGBRegressor'>,38,0.7,0.6889509619010832,0.7466351411276256,0.6936514356748502,4.819387900050773,1.4618371503186598,2.195310433640485
<class 'xgboost.sklearn.XGBRegressor'>,38,0.8,0.6652011802648775,0.7467475968822557,0.7324419337565033,4.81724881925809,1.4628406007546764,2.1948231863314387
<class 'xgboost.sklearn.XGBRegressor'>,38,0.9,0.7261620549587935,0.7335546368474497,0.7280084188853462,5.0681991374694455,1.4913699285718711,2.2512661187583856
<class 'xgboost.sklearn.XGBRegressor'>,38,1.0,0.595071553053651,0.7014945809729196,0.6829885237723563,5.67803053257421,1.561857106061414,2.3828618366523497
<class 'xgboost.sklearn.XGBRegressor'>,39,0.1,0.7282774955891046,0.7461300710476757,0.7324054467424164,4.828995106996604,1.461080605337022,2.19749746461665
<class 'xgboost.sklearn.XGBRegressor'>,39,0.2,0.7122745720608863,0.7459548966229845,0.7322459988478655,4.8323271930108715,1.4612370230794018,2.1982554885660748
<class 'xgboost.sklearn.XGBRegressor'>,39,0.3,0.6319028594525979,0.682568326190679,0.7330590350260138,6.038036903215983,1.686095485250951,2.4572417266553126
<class 'xgboost.sklearn.XGBRegressor'>,39,0.4,0.7459861567154678,0.7413322582748647,0.6645009713788491,5.438196972375248,1.5756532555602343,2.3319942050475273
<class 'xgboost.sklearn.XGBRegressor'>,39,0.5,0.7462718832563155,0.6935376044038332,0.6928586120646942,4.920256858633765,1.4996404843504132,2.218165200933818
<class 'xgboost.sklearn.XGBRegressor'>,39,0.6,0.5969112454284211,0.714103110809671,0.6823325994636661,5.829384421068112,1.5743671262441534,2.4144118167926765
<class 'xgboost.sklearn.XGBRegressor'>,39,0.7,0.7448310842539401,0.740416304253571,0.7333734361853238,4.937679707827896,1.4772412484700315,2.222089041381532
<class 'xgboost.sklearn.XGBRegressor'>,39,0.8,0.7000835367493456,0.5808900388867748,0.7346238759497193,4.8396713579658,1.4990315823757963,2.1999253073606386
<class 'xgboost.sklearn.XGBRegressor'>,39,0.9,0.7450636844083123,0.7455687991857308,0.7209719458812952,6.640370604309472,1.8093994777203897,2.5768916555240486
<class 'xgboost.sklearn.XGBRegressor'>,39,1.0,0.6448120734038503,0.6509024390828952,0.5630412369911953,7.972113750775809,1.936322831128924,2.8234931823498015
<class 'xgboost.sklearn.XGBRegressor'>,40,0.1,0.7362444104461484,0.7539596805820267,0.632133561347598,4.680063934694687,1.4486403778945682,2.1633455421394627
<class 'xgboost.sklearn.XGBRegressor'>,40,0.2,0.6928294215380888,0.7457753268708514,0.721335899861006,4.835742884888968,1.4780342348085331,2.1990322609932234
<class 'xgboost.sklearn.XGBRegressor'>,40,0.3,0.6862720289734561,0.7383830101107844,0.6923702915558752,5.441251076959889,1.5754106208577179,2.3326489399307153
